row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
33,gaussian_process,4,bucketed,last_depth,64,512,3,3,3.9300295263528824,4.1223548874258995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,4,3.942741848528385,3.8276374116539955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,5,4.019455462694168,3.9154450967907906,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,6,3.8102388456463814,3.840798534452915,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,7,3.7596931755542755,3.66025510430336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,8,3.6911033764481544,3.564861834049225,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,9,3.6284856498241425,3.6390470713377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,10,3.5469595417380333,3.6271207481622696,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,11,3.6200195103883743,3.6271790117025375,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,12,3.8651292249560356,3.6472413018345833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,13,3.6561606973409653,3.6785994470119476,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,14,3.64369036257267,3.6634765043854713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,15,3.671225316822529,3.624562554061413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,16,3.6227607056498528,3.5935021191835403,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,17,3.61475870013237,3.816028743982315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,18,3.6376488730311394,3.970499910414219,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,19,3.6209318339824677,3.7007802054286003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,20,3.7221470177173615,3.730463072657585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,21,4.002962164580822,3.5485381335020065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,22,3.6694171130657196,3.521923653781414,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,23,3.6469292491674423,3.5577432215213776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,24,3.59282935410738,3.6660042256116867,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,25,3.907844617962837,3.6336291134357452,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,26,3.9163487926125526,3.8237734884023666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,27,3.6844272688031197,3.755710005760193,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,28,3.9723291024565697,3.695462428033352,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,gaussian_process,4,bucketed,last_depth,64,512,3,29,3.782075822353363,3.93086888641119,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,0,3.6030955985188484,3.7376350834965706,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,1,3.705012686550617,3.7663755640387535,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,2,3.555588975548744,3.996191903948784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,3,4.587397567927837,4.1223548874258995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,4,3.729566350579262,3.8276374116539955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,5,3.4585981965065002,3.9154450967907906,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,6,3.6496666893363,3.840798534452915,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,7,3.7872040420770645,3.66025510430336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,8,3.7384950891137123,3.564861834049225,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,9,3.7609541043639183,3.6390470713377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,10,3.9775523021817207,3.6271207481622696,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,11,4.082259252667427,3.6271790117025375,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,12,3.6132794991135597,3.6472413018345833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,13,3.7212574407458305,3.6785994470119476,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,14,3.638829693198204,3.6634765043854713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,15,3.658369332551956,3.624562554061413,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,16,3.6319248378276825,3.5935021191835403,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,17,3.5667608082294464,3.816028743982315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,18,3.5836989656090736,3.970499910414219,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,19,3.5946183130145073,3.7007802054286003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,gaussian_process,4,bucketed,last_depth,128,512,3,20,3.598457969725132,3.730463072657585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
