row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
32,hierarchical_logistic,4,bucketed,history,128,512,8,8,0.4611966162919998,0.49149584025144577,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,9,0.44916782528162,0.4901283383369446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,10,0.4433312863111496,0.43892331421375275,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,11,0.44415049254894257,0.47209226340055466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,12,0.5180507749319077,0.45022743195295334,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,13,0.5585465505719185,0.4725356921553612,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,14,0.5980769097805023,0.48271188884973526,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,15,0.6008317098021507,0.4678984209895134,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,16,0.6841356381773949,0.5120997726917267,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,17,0.7173460498452187,0.4520931914448738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,18,0.6213709339499474,0.5214550122618675,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,19,0.6178587153553963,0.4904521778225899,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,20,0.6966006755828857,0.4731917604804039,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,21,0.5832413583993912,0.43680503219366074,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,22,0.5417322367429733,0.4781244099140167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,23,0.5922937244176865,0.4194047898054123,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,24,0.5438612923026085,0.4310441166162491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,25,0.5025483220815659,0.4711507111787796,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,26,0.45173241198062897,0.43227241933345795,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,27,0.43911262601614,0.501584455370903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,28,0.4367217347025871,0.44516052305698395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,29,0.43675148487091064,0.4526458606123924,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,0,0.4015175923705101,0.46322809159755707,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,1,0.4143293797969818,0.48626377433538437,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,2,0.42530279606580734,0.45984867960214615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,3,0.4278721809387207,0.44379525631666183,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,4,0.40362176299095154,0.43251892924308777,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,5,0.4020673334598541,0.43144261091947556,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,6,0.4162992388010025,0.5215284526348114,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,7,0.4151058793067932,0.5199565961956978,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,8,0.4060962647199631,0.49149584025144577,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,9,0.4068531170487404,0.4901283383369446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,10,0.40415584295988083,0.43892331421375275,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,11,0.42518775165081024,0.47209226340055466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,12,0.4185624495148659,0.45022743195295334,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,13,0.42760375142097473,0.4725356921553612,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,14,0.41324250400066376,0.48271188884973526,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,15,0.4180421754717827,0.4678984209895134,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,16,0.4347570240497589,0.5120997726917267,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,17,0.4163640886545181,0.4520931914448738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,18,0.40938276052474976,0.5214550122618675,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,19,0.40243854373693466,0.4904521778225899,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,20,0.40872377902269363,0.4731917604804039,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,21,0.4071800112724304,0.43680503219366074,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,22,0.39795414358377457,0.4781244099140167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,23,0.4006553441286087,0.4194047898054123,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,24,0.42042674124240875,0.4310441166162491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,25,0.4097188338637352,0.4711507111787796,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,26,0.40132372081279755,0.43227241933345795,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,27,0.412181057035923,0.501584455370903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
