row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
23,hierarchical_logistic,3,bucketed,none,128,512,8,6,0.5252714231610298,0.41824302077293396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,7,0.5050080120563507,0.4025091156363487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,8,0.6068370416760445,0.43141934275627136,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,9,0.5656967461109161,0.3973701000213623,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,10,0.5310872569680214,0.4307021424174309,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,11,0.5360415130853653,0.43522775173187256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,12,0.5513240098953247,0.45095008611679077,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,13,0.5354762449860573,0.4496057480573654,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,14,0.5551960840821266,0.4411264434456825,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,15,0.5291524231433868,0.44020406156778336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,16,0.5201804339885712,0.417705774307251,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,17,0.49556830525398254,0.4203909784555435,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,18,0.511057898402214,0.4160156697034836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,19,0.5462983474135399,0.48169273138046265,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,20,0.5272311717271805,0.44500715285539627,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,21,0.5515649542212486,0.4565703123807907,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,22,0.5233816131949425,0.46926192194223404,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,23,0.5324119329452515,0.4071495905518532,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,24,0.5404680073261261,0.41925107687711716,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,25,0.4987722486257553,0.37595270574092865,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,26,0.5320870876312256,0.42294299602508545,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,27,0.5040552467107773,0.3913547620177269,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,28,0.5203984528779984,0.37882890552282333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,29,0.5217767804861069,0.3886917307972908,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,0,0.46118485927581787,0.4010491594672203,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,1,0.4743453934788704,0.44087449461221695,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,2,0.46207810193300247,0.3949994891881943,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,3,0.4879631772637367,0.4135177880525589,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,4,0.4583052918314934,0.4322101101279259,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,5,0.5014774426817894,0.4033397063612938,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,6,0.4601287767291069,0.41824302077293396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,7,0.4820498898625374,0.4025091156363487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,8,0.45770345628261566,0.43141934275627136,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,9,0.500560812652111,0.3973701000213623,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,10,0.4818132221698761,0.4307021424174309,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,11,0.4842541441321373,0.43522775173187256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,12,0.46697837114334106,0.45095008611679077,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,13,0.5023208558559418,0.4496057480573654,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,14,0.489601694047451,0.4411264434456825,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,15,0.47294679284095764,0.44020406156778336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,16,0.47144565731287,0.417705774307251,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,17,0.5364261642098427,0.4203909784555435,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,18,0.5218468755483627,0.4160156697034836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,19,0.5339156091213226,0.48169273138046265,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,20,0.5698000341653824,0.44500715285539627,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,21,0.49519073218107224,0.4565703123807907,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,22,0.5079655051231384,0.46926192194223404,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,23,0.5037831366062164,0.4071495905518532,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,24,0.4597942754626274,0.41925107687711716,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,hierarchical_logistic,3,bucketed,history,64,512,8,25,0.47921596467494965,0.37595270574092865,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
