row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
32,eight_schools_centered,4,bucketed,history,128,512,10,29,1.7073000371456146,1.7543836683034897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,0,1.8536122664809227,1.76662078499794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,1,1.8544926345348358,1.7448483258485794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,2,1.8263626024127007,1.7496742978692055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,3,1.7819099128246307,1.7283698543906212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,4,1.8134039267897606,1.7628608494997025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,5,1.8254602774977684,1.7719435319304466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,6,1.8380749002099037,1.7800495401024818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,7,1.9141119047999382,1.850555695593357,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,8,1.8014055788516998,1.8000816851854324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,9,1.8437798842787743,1.7619616761803627,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,10,1.9066939279437065,1.7695037499070168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,11,1.8277398347854614,1.7903153449296951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,12,1.9201446026563644,1.7492012456059456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,13,1.8379417434334755,1.7948018983006477,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,14,1.8020817041397095,1.7678787112236023,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,15,1.9448234513401985,1.7920496091246605,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,16,1.862015999853611,1.8106329590082169,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,17,1.9431290030479431,1.7615261301398277,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,18,1.8417561575770378,1.7318143546581268,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,19,1.88385970890522,1.776294894516468,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,20,1.8812150061130524,1.7245541736483574,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,21,2.07075747102499,1.7582164704799652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,22,1.8856040239334106,1.7273676171898842,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,23,1.8748187869787216,1.813572883605957,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,24,1.8654964715242386,1.838838204741478,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,25,1.868856430053711,1.7661541402339935,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,26,1.9280728250741959,1.7149619981646538,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,27,2.184797190129757,1.8087096959352493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,28,1.8956312015652657,1.7704043984413147,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,eight_schools_centered,4,bucketed,last_depth,64,512,10,29,1.9086166843771935,1.7543836683034897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,0,1.6905126869678497,1.76662078499794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,1,1.7286502048373222,1.7448483258485794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,2,1.7624696418642998,1.7496742978692055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,3,1.7634052261710167,1.7283698543906212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,4,1.7401998192071915,1.7628608494997025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,5,1.705417700111866,1.7719435319304466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,6,1.699287086725235,1.7800495401024818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,7,1.6994930356740952,1.850555695593357,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,8,1.6819002032279968,1.8000816851854324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,9,1.6962376981973648,1.7619616761803627,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,10,1.7117712870240211,1.7695037499070168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,11,1.6912289187312126,1.7903153449296951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,eight_schools_centered,4,bucketed,last_depth,128,512,10,12,1.6851528510451317,1.7492012456059456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
